product_id,reporting_date,country_code,units,price,sales,cogs,discounts,refunds,advertising_fees,returns,sde,fees
22,2022-01-11,us,6,26.385,158.31,-28.98,0.0,-23.22,-24.06,,32.17,-49.879999999999995
21,2022-01-12,us,13,28.332307691999997,368.32,-53.98,-1.3,-100.92,-64.62,2.0,48.81,-106.99000000000001
3,2022-01-12,it,1,49.06,49.06,-16.12,-3.27,,-4.05,,11.96,-13.66
11,2022-01-12,de,4,16.835,67.34,-7.76,-2.72,,-18.75,,17.23,-20.880000000000003
20,2022-01-12,us,12,27.219166667,326.63,-75.84,-12.05,-23.07,-59.65,,46.09,-109.93
4,2022-01-12,de,11,21.177272727000002,232.95,-60.83,-1.67,-70.17,-51.55,3.0,10.87,-54.45
37,2022-01-12,de,12,21.096666667,253.16,-84.72,0.0,,-56.24,1.0,42.82,-76.44
34,2022-01-12,us,3,11.693333333,35.08,-7.66,-1.01,,-14.91,,-0.69,-12.190000000000001
32,2022-01-12,de,44,21.295909091,937.02,-201.52,-12.12,-66.43,-206.22,15.0,171.13,-339.14
22,2022-01-12,us,7,26.21428571400001,183.5,-33.59,0.0,,-34.8,,70.45,-44.66
24,2022-01-12,de,48,33.695208333000004,1617.37,-531.36,-5.6,-175.95,-224.97,2.0,315.88,-363.60999999999996
30,2022-01-12,us,1,20.97,20.97,-7.1,0.0,,-4.97,,3.2,-5.7
34,2022-01-12,fr,8,8.7025,69.62,-16.72,-2.49,,-10.85,,18.75,-20.81
27,2022-01-12,us,2,13.105,26.21,-13.53,0.0,,-9.94,,-6.77,-9.51
9,2022-01-12,de,5,10.033999999999999,50.17,-7.35,-9.23,-7.91,-23.43,,-14.25,-16.5
15,2022-01-12,us,1,43.7,43.7,-13.82,0.0,,-4.97,,13.92,-10.99
7,2022-01-12,de,1,26.2,26.2,-5.18,0.0,-23.39,-4.69,1.0,-6.83,-4.95
17,2022-01-12,us,33,30.624545455,1010.61,-173.94,-1.3,-24.22,-164.04,7.0,379.16,-273.21999999999997
1,2022-01-12,es,1,45.45,45.45,-15.27,0.0,,-0.43,,11.92,-17.83
25,2022-01-12,de,16,24.069375,385.11,-117.76,-9.9,-71.25,-74.99,1.0,2.51,-108.7
18,2022-01-12,de,23,29.917826086999998,688.11,-131.56,-9.23,-215.53,-107.8,2.0,11.47,-212.51999999999998
19,2022-01-12,de,1,50.2,50.2,-14.64,-3.35,,-4.69,,15.27,-12.25
22,2022-01-12,it,1,24.58,24.58,-4.67,0.0,,-4.05,,6.57,-9.29
10,2022-01-12,de,3,14.103333333,42.31,-9.21,-1.67,,-14.06,,2.61,-14.76
12,2022-01-12,de,1,25.2,25.2,-3.53,0.0,,-4.69,,9.96,-7.02
1,2022-01-12,de,3,46.653333333,139.96,-45.81,-1.12,,-14.06,1.0,57.49,-36.75
5,2022-01-12,de,7,21.0,147.0,-38.29,0.0,-46.78,-32.81,1.0,-0.06,-34.65
32,2022-01-12,it,3,25.246666667,75.74,-13.74,-1.64,,-12.15,,9.36,-38.85
38,2022-01-12,de,6,43.34,260.04,-73.26,0.0,,-28.12,,97.94,-60.72
22,2022-01-12,es,2,24.79,49.58,-9.34,0.0,,-0.87,,14.79,-24.58
33,2022-01-12,de,2,8.39,16.78,-1.76,0.0,-18.7,-9.37,1.0,-16.07,-3.9
22,2022-01-12,de,6,29.736666666999998,178.42,-28.02,-1.47,,-28.12,,69.03,-51.78
34,2022-01-12,de,51,8.842941176,450.99,-106.59,-24.3,-8.79,-239.03,3.0,-55.59,-134.14
18,2022-01-12,fr,2,24.89,49.78,-11.44,0.0,,-2.71,,14.67,-20.96
40,2022-01-12,de,14,25.627857143000004,358.79,-97.3,-5.03,,-65.62,,90.6,-100.24000000000001
13,2022-01-12,us,2,22.505,45.01,-32.22,-1.31,,-9.94,,-9.19,-10.73
22,2022-01-12,nl,1,27.28,27.28,-4.67,-2.06,,-0.69,,12.1,-7.76
36,2022-01-12,de,8,16.03125,128.25,-17.76,-0.48,,-37.49,,29.56,-42.96
11,2022-01-12,fr,1,17.49,17.49,-1.94,-1.38,,-1.36,,5.8,-7.01
41,2022-01-12,de,9,25.753333333,231.78,-62.55,-4.18,,-42.18,,58.43,-64.44
26,2022-01-12,us,14,31.400714286,439.61,-81.13,-11.42,-123.8,-69.59,2.0,25.71,-133.76
